"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"84",2018-01-07,2702.59661443,3005.22959253,2598.31348459,2751.83851059,592863.39807037,2801.13284594,2793.60006675
"85",2018-01-06,2563.86655231,2797.98630561,2504.54572808,2715.57589223,657156.42986269,2620.40515363,2620.44746477
"86",2018-01-05,2467.34644659,2640.70078833,2435.38510464,2562.64633499,674260.04759979,2516.98577173,2516.87705668
"87",2018-01-04,2663.87528624,2663.88058901,2428.34261451,2477.16756981,677547.66881371,2514.27122595,2514.54302601
"88",2018-01-03,2665.20042893,2919.27117855,2644.3594095,2663.60298138,626816.90985101,2726.44490518,2724.65964924
"89",2018-01-02,2398.61697662,2800.62247403,2396.68543243,2671.19462202,707463.69886983,2577.33277618,2557.33856879
"90",2018-01-01,2499.01741441,2499.01741441,2360.1733738,2403.13138845,401673.90574009,2433.98218829,2431.92867268
"91",2017-12-31,2336.4380607,2585.10118295,2301.97594723,2497.39970025,544059.7850747,2454.30747856,2455.05421318
"92",2017-12-30,2791.52385127,2797.55476556,2289.33024515,2357.49973299,554288.77403778,2502.74715461,2496.89349384
"93",2017-12-29,2624.45274605,2982.44658867,2432.8474024,2778.76447579,688810.15812366,2670.90671085,2659.70140621
"94",2017-12-28,2842.3468163,2855.26591557,2480.66566258,2622.76731813,591289.00251516,2617.48088526,2621.31801613
"95",2017-12-27,3059.96485885,3059.96485885,2725.36276955,2844.95174379,490966.87780061,2909.38799953,2908.57862678
"96",2017-12-26,2902.93960653,3069.03306141,2878.15350819,3055.45213481,520431.53938505,2959.10177729,2958.4894281
"97",2017-12-25,3038.87213185,3067.6389881,2878.63697934,2909.64763451,473096.1060058,2972.40304089,2967.88014025
"98",2017-12-24,3212.55057193,3212.55057193,2724.43698946,3012.97751514,796144.35667182,2961.33938857,2959.209431
"99",2017-12-23,2673.4827991,3436.1062053,2646.19434741,3175.98134953,900406.93775759,3044.27038207,3073.74621652
"100",2017-12-22,3241.64728683,3331.73977179,1964.95709792,2657.39862885,1480903.2150693,2610.90120049,2626.71955082
"101",2017-12-21,3896.83199813,3896.83199813,3031.86785059,3213.4831372,1042343.22091745,3535.3236918,3488.71632082
"102",2017-12-20,2788.86827309,4325.52526139,2788.86827309,3860.79380209,3000172.36849328,3636.41449703,3598.03150004
"103",2017-12-19,2182.37455935,2900.72691078,2145.0030186,2780.30347375,1402425.23280984,2373.94865837,2374.96637614
"104",2017-12-18,1856.50254198,2338.40282641,1790.54230436,2183.6451868,1197897.90574537,2039.70288595,1987.10230713
"105",2017-12-17,1795.33054035,1917.94005407,1795.33054035,1851.03732253,579309.57724586,1842.52326483,1841.89378473
"106",2017-12-16,1809.87350713,1886.41058926,1766.25244407,1789.52972342,552684.16201856,1805.46951724,1804.72637794
"107",2017-12-15,1966.94466662,1966.94466662,1664.3147793,1806.63768195,844732.17225125,1758.70153549,1755.45408662
"108",2017-12-14,1601.32447167,2080.6271195,1590.14446416,1952.99529244,1446464.05889957,1848.0341401,1829.02763535
"109",2017-12-13,1607.83036972,1685.19761993,1493.25332798,1603.07798065,826381.13925003,1577.7849846,1579.21794899
"110",2017-12-12,1415.95545001,1626.43514597,1415.95545001,1604.67524841,917505.64806273,1515.77828889,1509.70369586
"111",2017-12-11,1309.05511671,1441.82419486,1309.05511671,1413.81923383,699787.44309268,1397.32694072,1397.19025915
"112",2017-12-10,1399.84417036,1399.84417036,1216.93589088,1314.66725226,713131.9102787,1305.3429084,1305.52223428
"113",2017-12-09,1450.25926441,1530.68894706,1333.04864547,1398.27216668,796429.22054728,1447.02212822,1439.42529646
"114",2017-12-08,1300.61615688,1670.07622232,1227.31150431,1450.76392562,1781783.76585594,1451.16563973,1441.2359344
"115",2017-12-07,1417.01361444,1422.31415028,1299.44232844,1304.35212644,958433.073386,1349.85493653,1351.77750896
"116",2017-12-06,1489.57206019,1517.01728176,1389.84975699,1418.55095358,803703.42815503,1468.75800537,1468.77175928
"117",2017-12-05,1571.30322728,1613.36112142,1486.55185962,1486.55938376,714249.60169372,1544.28347275,1544.81434566
"118",2017-12-04,1552.68680415,1575.81639413,1488.90407855,1568.16079762,537826.36193293,1546.94259385,1544.46438454
"119",2017-12-03,1427.34967366,1644.38018587,1413.83731886,1552.34665986,984933.57024752,1578.19381545,1563.43628133
"120",2017-12-02,1458.80345094,1494.54923759,1405.51164989,1429.82092479,437502.4391859,1454.77440399,1452.76039399
"121",2017-12-01,1370.8294646,1480.2084742,1297.06659913,1456.76890703,704268.10352287,1383.75634293,1385.4160119
"122",2017-11-30,1366.28398282,1463.81853552,1210.40532864,1385.04684484,917793.27185259,1360.92403219,1353.96834698
"123",2017-11-29,1536.59369835,1671.76421919,1328.82257804,1341.99288312,1729688.01418266,1540.91813214,1545.8997659
"124",2017-11-28,1618.54767008,1623.68345934,1537.55769862,1538.10170899,866620.51512434,1587.66982414,1587.79348611
"125",2017-11-27,1727.61983881,1727.61983881,1602.82273093,1620.3527299,872111.04518933,1665.990472,1667.30724644
"126",2017-11-26,1574.07752093,1756.86486548,1565.29479364,1734.38990816,939526.44806677,1615.0114995,1612.7573935
"127",2017-11-25,1643.50241266,1657.40077314,1532.57090649,1568.42116863,980468.1171741,1604.35344847,1604.28153554
"128",2017-11-24,1675.71988763,1780.59428559,1564.8483268,1655.20272969,1896313.20113151,1683.8657194,1683.06041873
"129",2017-11-23,1302.24800097,1676.25667247,1299.39230123,1676.25667247,2488007.58950457,1519.24548014,1504.97656043
